timestamp,topic,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
1758551142611267753,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758551142712427435,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758551142813957585,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758551142917154161,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758551143017530293,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758551143118036914,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758551143218752975,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758551143319530991,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758551143420025712,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758551143520533576,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758551143631899887,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758551143736785988,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758551143843986141,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758551143946571188,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758551144048291746,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758551144151525010,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758551144259050500,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758551144363225459,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758551144464760269,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758551144564995368,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758551144665485150,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758551144766351318,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758551144871294097,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758551144977315878,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758551145077785973,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758551145182568184,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758551145285719747,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758551145386881678,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758551145494503695,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758551145594302568,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758551145696053348,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758551145799047933,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758551145899527233,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758551146000777270,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758551146103529894,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758551146205739508,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758551146305753380,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758551146406847873,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758551146511914280,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758551146613440338,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758551146716849883,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758551146820568196,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758551146927055943,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758551147028354396,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758551147060574143,/cmd_vel,0.005,0.0,0.0,0.0,0.0,0.0
1758551147161456597,/cmd_vel,0.01,0.0,0.0,0.0,0.0,0.0
1758551147261997704,/cmd_vel,0.01,0.0,0.0,0.0,0.0,0.0
1758551147276803702,/cmd_vel,0.015,0.0,0.0,0.0,0.0,0.0
1758551147378234692,/cmd_vel,0.02,0.0,0.0,0.0,0.0,0.0
1758551147484527155,/cmd_vel,0.02,0.0,0.0,0.0,0.0,0.0
1758551147591043112,/cmd_vel,0.02,0.0,0.0,0.0,0.0,0.0
1758551147659665970,/cmd_vel,0.025,0.0,0.0,0.0,0.0,0.0
1758551147760417246,/cmd_vel,0.03,0.0,0.0,0.0,0.0,0.0
1758551147861855926,/cmd_vel,0.03,0.0,0.0,0.0,0.0,0.0
1758551147962480274,/cmd_vel,0.03,0.0,0.0,0.0,0.0,0.0
1758551148063018971,/cmd_vel,0.03,0.0,0.0,0.0,0.0,0.0
1758551148163575135,/cmd_vel,0.03,0.0,0.0,0.0,0.0,0.0
1758551148264134392,/cmd_vel,0.03,0.0,0.0,0.0,0.0,0.0
1758551148365139414,/cmd_vel,0.03,0.0,0.0,0.0,0.0,0.0
1758551148465672678,/cmd_vel,0.03,0.0,0.0,0.0,0.0,0.0
1758551148566065056,/cmd_vel,0.03,0.0,0.0,0.0,0.0,0.0
1758551148666724189,/cmd_vel,0.03,0.0,0.0,0.0,0.0,0.0
1758551148772436462,/cmd_vel,0.03,0.0,0.0,0.0,0.0,0.0
1758551148873165443,/cmd_vel,0.03,0.0,0.0,0.0,0.0,0.0
1758551148974801909,/cmd_vel,0.03,0.0,0.0,0.0,0.0,0.0
1758551149075576052,/cmd_vel,0.03,0.0,0.0,0.0,0.0,0.0
1758551149175945194,/cmd_vel,0.03,0.0,0.0,0.0,0.0,0.0
1758551149276445680,/cmd_vel,0.03,0.0,0.0,0.0,0.0,0.0
1758551149377323048,/cmd_vel,0.03,0.0,0.0,0.0,0.0,0.0
1758551149478621019,/cmd_vel,0.03,0.0,0.0,0.0,0.0,0.0
1758551149582475512,/cmd_vel,0.03,0.0,0.0,0.0,0.0,0.0
1758551149687382309,/cmd_vel,0.03,0.0,0.0,0.0,0.0,0.0
1758551149793292300,/cmd_vel,0.03,0.0,0.0,0.0,0.0,0.0
1758551149896835584,/cmd_vel,0.03,0.0,0.0,0.0,0.0,0.0
1758551150000635469,/cmd_vel,0.03,0.0,0.0,0.0,0.0,0.0
1758551150025250910,/cmd_vel,0.034999999999999996,0.0,0.0,0.0,0.0,0.0
1758551150128131250,/cmd_vel,0.039999999999999994,0.0,0.0,0.0,0.0,0.0
1758551150229769482,/cmd_vel,0.04,0.0,0.0,0.0,0.0,0.0
1758551150330099630,/cmd_vel,0.04,0.0,0.0,0.0,0.0,0.0
1758551150430384195,/cmd_vel,0.04,0.0,0.0,0.0,0.0,0.0
1758551150523921663,/cmd_vel,0.045,0.0,0.0,0.0,0.0,0.0
1758551150558526588,/cmd_vel,0.049999999999999996,0.0,0.0,0.0,0.0,0.0
1758551150595048363,/cmd_vel,0.05499999999999999,0.0,0.0,0.0,0.0,0.0
1758551150626323229,/cmd_vel,0.05999999999999999,0.0,0.0,0.0,0.0,0.0
1758551150651432690,/cmd_vel,0.06499999999999999,0.0,0.0,0.0,0.0,0.0
1758551150679271800,/cmd_vel,0.06999999999999999,0.0,0.0,0.0,0.0,0.0
1758551150707967500,/cmd_vel,0.075,0.0,0.0,0.0,0.0,0.0
1758551150742383208,/cmd_vel,0.08,0.0,0.0,0.0,0.0,0.0
1758551150773065451,/cmd_vel,0.085,0.0,0.0,0.0,0.0,0.0
1758551150800406135,/cmd_vel,0.09000000000000001,0.0,0.0,0.0,0.0,0.0
1758551150827472281,/cmd_vel,0.09500000000000001,0.0,0.0,0.0,0.0,0.0
1758551150865431752,/cmd_vel,0.10000000000000002,0.0,0.0,0.0,0.0,0.0
1758551150908888423,/cmd_vel,0.10500000000000002,0.0,0.0,0.0,0.0,0.0
1758551150917628709,/cmd_vel,0.11000000000000003,0.0,0.0,0.0,0.0,0.0
1758551150959506806,/cmd_vel,0.11500000000000003,0.0,0.0,0.0,0.0,0.0
1758551151005303797,/cmd_vel,0.12000000000000004,0.0,0.0,0.0,0.0,0.0
1758551151018230530,/cmd_vel,0.12500000000000003,0.0,0.0,0.0,0.0,0.0
1758551151054943538,/cmd_vel,0.13000000000000003,0.0,0.0,0.0,0.0,0.0
1758551151067335956,/cmd_vel,0.13500000000000004,0.0,0.0,0.0,0.0,0.0
1758551151111839586,/cmd_vel,0.14000000000000004,0.0,0.0,0.0,0.0,0.0
1758551151126948644,/cmd_vel,0.14500000000000005,0.0,0.0,0.0,0.0,0.0
1758551151181141556,/cmd_vel,0.15000000000000005,0.0,0.0,0.0,0.0,0.0
1758551151205340553,/cmd_vel,0.15500000000000005,0.0,0.0,0.0,0.0,0.0
1758551151245562364,/cmd_vel,0.16000000000000006,0.0,0.0,0.0,0.0,0.0
1758551151280820472,/cmd_vel,0.16500000000000006,0.0,0.0,0.0,0.0,0.0
1758551151282148366,/cmd_vel,0.17000000000000007,0.0,0.0,0.0,0.0,0.0
1758551151323729207,/cmd_vel,0.17500000000000007,0.0,0.0,0.0,0.0,0.0
1758551151374937004,/cmd_vel,0.18000000000000008,0.0,0.0,0.0,0.0,0.0
1758551151376086169,/cmd_vel,0.18500000000000008,0.0,0.0,0.0,0.0,0.0
1758551151405472592,/cmd_vel,0.19000000000000009,0.0,0.0,0.0,0.0,0.0
1758551151445679768,/cmd_vel,0.1950000000000001,0.0,0.0,0.0,0.0,0.0
1758551151484917154,/cmd_vel,0.2000000000000001,0.0,0.0,0.0,0.0,0.0
1758551151500475716,/cmd_vel,0.2050000000000001,0.0,0.0,0.0,0.0,0.0
1758551151538879435,/cmd_vel,0.2100000000000001,0.0,0.0,0.0,0.0,0.0
1758551151577107650,/cmd_vel,0.2150000000000001,0.0,0.0,0.0,0.0,0.0
1758551151593740651,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-0.05
1758551151695048963,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-0.1
1758551151796986940,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-0.1
1758551151899755952,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-0.1
1758551152001727353,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-0.1
1758551152092273439,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-0.15000000000000002
1758551152123793642,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-0.2
1758551152160377760,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-0.25
1758551152223999500,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-0.3
1758551152241637858,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-0.35
1758551152244595084,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-0.39999999999999997
1758551152290798950,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-0.44999999999999996
1758551152310083699,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-0.49999999999999994
1758551152369324060,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-0.5499999999999999
1758551152373254621,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-0.6
1758551152416413331,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-0.65
1758551152451911452,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-0.7000000000000001
1758551152483548911,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-0.7500000000000001
1758551152511587058,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-0.8000000000000002
1758551152528352957,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-0.8500000000000002
1758551152577600028,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-0.9000000000000002
1758551152581766784,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-0.9500000000000003
1758551152627964809,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-1.0000000000000002
1758551152650794419,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-1.0500000000000003
1758551152670692241,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-1.1000000000000003
1758551152708691699,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-1.1500000000000004
1758551152748084852,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-1.2000000000000004
1758551152773747921,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-1.2500000000000004
1758551152808042401,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-1.3000000000000005
1758551152830791575,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-1.3500000000000005
1758551152856121251,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-1.4000000000000006
1758551152884668944,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-1.4500000000000006
1758551152909094896,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-1.5000000000000007
1758551152966832760,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-1.5500000000000007
1758551152990119345,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-1.6000000000000008
1758551153018209669,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-1.6500000000000008
1758551153063276155,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-1.7000000000000008
1758551153072869097,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-1.7500000000000009
1758551153100225631,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-1.800000000000001
1758551153152148552,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-1.850000000000001
1758551153159089666,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-1.900000000000001
1758551153195824368,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-1.950000000000001
1758551153223166254,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.000000000000001
1758551153249618520,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.0500000000000007
1758551153296625926,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.1000000000000005
1758551153320323724,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.1500000000000004
1758551153361824562,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.2
1758551153362646209,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.25
1758551153463659766,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.3
1758551153570419930,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.3499999999999996
1758551153672534436,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.3999999999999995
1758551153776711153,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.4499999999999993
1758551153865177579,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.499999999999999
1758551153896634492,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.549999999999999
1758551153943590639,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.5999999999999988
1758551153955183936,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.6499999999999986
1758551154002736498,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.6999999999999984
1758551154019945666,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.7499999999999982
1758551154067459889,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.799999999999998
1758551154091229921,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.84
1758551154115574686,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.84
1758551154142438965,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.84
1758551154167985333,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.84
1758551154205199502,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.84
1758551154243969673,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.84
1758551154257027396,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.84
1758551154307713881,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.84
1758551154326916117,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.84
1758551154358397431,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.84
1758551154392033620,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.84
1758551154417094867,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.84
1758551154437913295,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.84
1758551154479307243,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.84
1758551154504901618,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.84
1758551154535373865,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.84
1758551154576294260,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.84
1758551154677020601,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.84
1758551154777888997,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.84
1758551154878904203,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.84
1758551154895304218,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.84
1758551155007184549,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.84
1758551155120489487,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.84
1758551155221753820,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.84
1758551155323195868,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.84
1758551155394346251,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.84
1758551155429696285,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.84
1758551155471938220,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.84
1758551155503196659,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.84
1758551155546478096,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.84
1758551155547444171,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.84
1758551155575750633,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.84
1758551155608657688,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.84
1758551155643844220,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.84
1758551155683186472,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.84
1758551155713478275,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.84
1758551155739741528,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.84
1758551155788475174,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.84
1758551155789286577,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.84
1758551155824550635,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.84
1758551155871128585,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.84
1758551155882770301,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.84
1758551155920758041,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.84
1758551155949425936,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.84
1758551155991727802,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.84
1758551156008483302,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.84
1758551156047363738,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.84
1758551156060428822,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.84
1758551156112901028,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.84
1758551156131831867,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.84
1758551156155073938,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.84
1758551156184432730,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.84
1758551156205354862,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.79
1758551156310030750,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.74
1758551156410387095,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.7399999999999998
1758551156513196687,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.7399999999999998
1758551156615135250,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.7399999999999998
1758551156704330803,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.69
1758551156742200867,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.64
1758551156794966270,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.5900000000000003
1758551156803100044,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.5400000000000005
1758551156845374500,/cmd_vel,0.22,0.0,0.0,0.0,0.0,-2.4900000000000007
