timestamp,topic,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
1758897411917677649,/odom,0.05198329357395932,0.0007128684867858306,0.0,0.0,0.0,-2.606759083043189
1758897411926345538,/cmd_vel,0.085,0.0,0.0,0.0,0.0,-2.84
1758897411938506436,/odom,0.07192564126856944,0.0006595443009212512,0.0,0.0,0.0,-2.708325798915751
1758897411966399493,/cmd_vel,0.09000000000000001,0.0,0.0,0.0,0.0,-2.79
1758897411992418669,/odom,0.08999215083353092,0.0006026183558893103,0.0,0.0,0.0,-2.852381027816665
1758897412013448908,/odom,0.09476837350937693,0.0006077822463586915,0.0,0.0,0.0,-2.7935361264240517
1758897412038772991,/odom,0.09473016457008612,0.0003449377104310647,0.0,0.0,0.0,-2.695591714032876
1758897412067045683,/cmd_vel,0.09500000000000001,0.0,0.0,0.0,0.0,-2.74
1758897412067387646,/odom,0.09505156182476017,0.00015185848062521795,0.0,0.0,0.0,-2.757437619627017
1758897412097135940,/odom,0.09996379293781335,0.0002332575993916272,0.0,0.0,0.0,-2.7354969566084852
1758897412127681185,/odom,0.09925947310753849,0.0006344048987386719,0.0,0.0,0.0,-2.6775402572990106
1758897412160704542,/odom,0.09965753385942427,0.0004923474520707807,0.0,0.0,0.0,-2.7066818257084226
1758897412167480030,/cmd_vel,0.10000000000000002,0.0,0.0,0.0,0.0,-2.7399999999999998
1758897412194463718,/odom,0.09978133729497252,0.00048060531693368963,0.0,0.0,0.0,-2.728867720156491
1758897412227011785,/odom,0.10479117752697314,0.0005041067240200182,0.0,0.0,0.0,-2.7056589651096603
1758897412260093052,/odom,0.10481070866981054,0.000538835974643697,0.0,0.0,0.0,-2.699447309419452
1758897412267889111,/cmd_vel,0.10500000000000002,0.0,0.0,0.0,0.0,-2.7399999999999998
1758897412294353464,/odom,0.10484910618202505,0.0005666000562576795,0.0,0.0,0.0,-2.7138289538016753
1758897412312130247,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758897412337744385,/odom,0.10984628786360306,-4.266037829982628e-05,0.0,0.0,0.0,-2.7132432736670085
1758897412386075898,/odom,0.0899130516982583,-0.0011566233073395165,0.0,0.0,0.0,-2.326482602370592
1758897412411779064,/odom,0.08887144985422474,-0.001259332753010491,0.0,0.0,0.0,-1.727127510383261
1758897412413039457,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758897412441572510,/odom,0.08797367600529968,-0.0008247432167932719,0.0,0.0,0.0,-1.3403769305682391
1758897412471881526,/odom,0.0871751297958622,-0.0016516913098292528,0.0,0.0,0.0,-1.0098523253825893
1758897412503184077,/odom,0.07318278366706579,-0.000962486784368756,0.0,0.0,0.0,-0.7462595117855262
1758897412513660055,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758897412534985543,/odom,0.05559109506801063,-0.0010096091414854517,0.0,0.0,0.0,-0.5915351538649946
1758897412567451039,/odom,0.03824836820260512,-0.0009984611149219044,0.0,0.0,0.0,-0.39742126683121537
1758897412601655549,/odom,0.02092036599372595,-0.0010566100450528542,0.0,0.0,0.0,-0.1501922584668151
1758897412614180987,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758897412634847950,/odom,0.003429602558234985,-0.001125839344899733,0.0,0.0,0.0,0.06039105585033525
1758897412667655377,/odom,-0.0002873662728029372,-0.0012127561208752232,0.0,0.0,0.0,0.043782120405189
1758897412701212796,/odom,-0.00014517507776919304,-0.0012436569551668771,0.0,0.0,0.0,-0.04592307941363417
1758897412714611861,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758897412734567436,/odom,-0.0003770486280964107,-0.0009587214991306417,0.0,0.0,0.0,-0.012493338122284935
1758897412769466886,/odom,-0.0001348395347857059,-0.0013610141869046888,0.0,0.0,0.0,0.028310289381471954
1758897412803000537,/odom,-0.0004282993792295506,-0.001084626995636273,0.0,0.0,0.0,-0.0016228191947762875
1758897412815295137,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758897412837145759,/odom,-0.0002945286030444401,-0.0011041497719594365,0.0,0.0,0.0,-0.016113077040626186
1758897412871611940,/odom,-0.00015142480165542847,-0.000451691223284109,0.0,0.0,0.0,0.004747235438711535
1758897412906814379,/odom,-0.00028462756454178937,0.00044353598201349374,0.0,0.0,0.0,0.007203288477809517
1758897412919019317,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758897412919979647,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758897412948490335,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758897412955003155,/odom,-0.00027805693959174354,0.0005568552680971735,0.0,0.0,0.0,-0.00505360140821141
1758897412986798703,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758897413007894763,/odom,-0.0002642328787993114,0.0006013213384578575,0.0,0.0,0.0,-0.0030458454196592307
1758897413009337575,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758897413037934306,/odom,-0.00021054719827690618,0.0004925472608371132,0.0,0.0,0.0,0.0036799311332844915
1758897413039354589,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758897413080923596,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758897413083503875,/odom,-0.00015112482562712546,0.00038125411575538757,0.0,0.0,0.0,0.0009223303377296189
1758897413101172460,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758897413113818464,/odom,-0.00010197319288969516,0.00030019235218555883,0.0,0.0,0.0,-0.002050372543390362
1758897413130319898,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758897413143987858,/odom,-6.833426259421184e-05,0.0002525751821161212,0.0,0.0,0.0,0.00022879864102436217
1758897413183093361,/odom,-3.699579082367737e-05,0.00021093354290537564,0.0,0.0,0.0,0.0012472978141018652
1758897413206988117,/odom,-5.934750179203907e-06,0.00017380359931420806,0.0,0.0,0.0,-0.0002743140245267579
1758897413230964061,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758897413232557995,/odom,1.3715152193203373e-05,0.0002214761558399365,0.0,0.0,0.0,-0.00011502028930161738
1758897413260127900,/odom,-1.3884661653198727e-05,0.00020076538308536843,0.0,0.0,0.0,0.0005721050828289749
1758897413290107178,/odom,-3.265731385435185e-05,0.0002931637297273008,0.0,0.0,0.0,0.0003767920192122166
1758897413320447273,/odom,-6.177911401949525e-05,0.00031877674841577754,0.0,0.0,0.0,-4.138560763503798e-05
1758897413331698884,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758897413353098806,/odom,-8.996934107319945e-05,0.0003297964899108927,0.0,0.0,0.0,0.00016912187013809333
1758897413386641781,/odom,-0.00014008031849997108,0.0003507199200580588,0.0,0.0,0.0,0.0002821107373250528
1758897413420075170,/odom,-8.432387567623706e-05,0.00018193286051553827,0.0,0.0,0.0,-1.7314832282711984e-05
1758897413432400960,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758897413452778769,/odom,-0.0001360599523595583,0.0003005374931147844,0.0,0.0,0.0,-3.1695074785371486e-06
1758897413487069690,/odom,-0.00011892424258819159,0.00016682596342941128,0.0,0.0,0.0,3.7808735077405244e-05
1758897413520952104,/odom,-0.0001261166065803495,0.00016181289590569222,0.0,0.0,0.0,3.177053903410144e-05
1758897413532995868,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758897413553798541,/odom,-8.954999680841621e-05,0.000126354428537011,0.0,0.0,0.0,-9.053578200860616e-05
1758897413590082660,/odom,-7.230800828073589e-05,0.00011882533335737785,0.0,0.0,0.0,9.091035961336034e-06
1758897413623664554,/odom,-5.35414751073109e-05,0.0001106637119649754,0.0,0.0,0.0,0.00010661511281785453
1758897413633797103,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758897413656584540,/odom,-3.874386107442928e-05,9.593516332164158e-05,0.0,0.0,0.0,0.00010764577218721859
1758897413690836857,/odom,-2.299560020839252e-05,8.498412514474518e-05,0.0,0.0,0.0,5.1541767974555856e-05
1758897413724479144,/odom,-6.999730733236853e-06,7.676452385252852e-05,0.0,0.0,0.0,6.322280415174038e-05
1758897413734176366,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758897413763558201,/odom,8.7626056835926e-06,6.933816138879449e-05,0.0,0.0,0.0,8.784654252992379e-05
1758897413796333064,/odom,1.4317127640508598e-05,7.784466576344506e-05,0.0,0.0,0.0,0.0002027966412933841
1758897413829533185,/odom,-7.099642859033734e-06,0.00021107771620482055,0.0,0.0,0.0,0.00016130788854557356
1758897413834341239,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758897413862516091,/odom,-5.234927653433613e-06,9.871288471511432e-05,0.0,0.0,0.0,0.00012977967208238395
1758897413896694868,/odom,-1.3763352415903497e-05,0.00011116319623033636,0.0,0.0,0.0,0.0001596568354336768
1758897413929875714,/odom,-5.9282169639393684e-05,0.0002616642055600474,0.0,0.0,0.0,0.00015290390947574336
1758897413935291757,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758897413963560736,/odom,-6.240897850689278e-05,0.00014789748041672783,0.0,0.0,0.0,0.00013447322150853707
1758897413996687091,/odom,-8.5573188031639e-05,0.0002466341856905686,0.0,0.0,0.0,7.81737291074068e-05
1758897414030237319,/odom,-8.547432369150509e-05,0.00011698188153635167,0.0,0.0,0.0,0.0001036659521830998
1758897414036039499,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758897414064290170,/odom,-9.73909230293484e-05,0.0002164255887068167,0.0,0.0,0.0,5.611491435321711e-05
1758897414097908745,/odom,-7.571318029461638e-05,7.899225674952521e-05,0.0,0.0,0.0,4.782322678118267e-05
1758897414131485302,/odom,-8.42952527061056e-05,9.997629430306765e-05,0.0,0.0,0.0,4.502857571715176e-05
1758897414136704966,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758897414164703851,/odom,-6.693032872650227e-05,5.636741262283586e-05,0.0,0.0,0.0,5.69964702835032e-05
1758897414207612620,/odom,-4.063480484227242e-05,4.4440868645625395e-05,0.0,0.0,0.0,2.639136587233722e-05
1758897414237208626,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758897414239656257,/odom,-2.7634294477789138e-05,4.136221872925021e-05,0.0,0.0,0.0,1.697466694953176e-05
1758897414272003597,/odom,-1.8644847299250276e-05,4.941100362460579e-05,0.0,0.0,0.0,0.00013068552492312982
1758897414304686787,/odom,-4.878083076581287e-06,4.5522671652913214e-05,0.0,0.0,0.0,0.00013641322331071624
1758897414337584062,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758897414338135648,/odom,1.1089624591701556e-06,5.159188021596003e-05,0.0,0.0,0.0,0.00010857682570050578
1758897414371080249,/odom,2.9714670136672696e-06,5.877557464035016e-05,0.0,0.0,0.0,0.00011242658241110366
1758897414406642400,/odom,-3.639881300426276e-05,0.00018856253982410084,0.0,0.0,0.0,0.00014317369184896749
1758897414437960477,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758897414439631476,/odom,-2.9643275802021985e-05,0.0002061747181349654,0.0,0.0,0.0,0.00012426250564262785
1758897414472991351,/odom,-1.829879999800088e-05,8.77365692904487e-05,0.0,0.0,0.0,0.00013209353826727416
1758897414506736544,/odom,-4.7123093908024256e-05,0.00014021491364906965,0.0,0.0,0.0,0.00014222380987373513
1758897414538269275,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758897414539854606,/odom,-6.53773627776522e-05,0.00023627232732422384,0.0,0.0,0.0,9.552002635802224e-05
1758897414573415765,/odom,-4.6188336640813836e-05,9.485504601351284e-05,0.0,0.0,0.0,8.921120056751169e-05
1758897414609577834,/odom,-9.079301281393704e-05,0.0002557825173172344,0.0,0.0,0.0,9.120118014831406e-05
1758897414638584896,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758897414642972653,/odom,-6.925758036817037e-05,0.00018756832007474738,0.0,0.0,0.0,5.569745712732271e-05
1758897414678316008,/odom,-5.735234064719035e-05,9.171914391142556e-05,0.0,0.0,0.0,6.0032748441634464e-05
1758897414711333833,/odom,-4.690253904687431e-05,7.38607814641856e-05,0.0,0.0,0.0,6.876619953104547e-05
1758897414739411729,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758897414744885790,/odom,-6.27752905565599e-05,0.00010184225023450067,0.0,0.0,0.0,4.368637164216465e-05
1758897414780120274,/odom,-4.124907154931832e-05,7.419384958734957e-05,0.0,0.0,0.0,8.500397945677621e-05
1758897414830492569,/odom,-3.3519301280484436e-05,7.402537930188944e-05,0.0,0.0,0.0,0.0001193328208761004
1758897414839950258,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758897414859571347,/odom,-3.19545364594501e-05,7.266897129988143e-05,0.0,0.0,0.0,9.247113386714938e-05
1758897414891117430,/odom,-2.4578713535909253e-05,7.947431648329947e-05,0.0,0.0,0.0,9.626923499666472e-05
1758897414921913205,/odom,-1.6271991161660403e-05,7.358256418202673e-05,0.0,0.0,0.0,0.0001405474372678077
1758897414940404645,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758897414955417147,/odom,-2.4320452360174314e-05,0.00017048059662687907,0.0,0.0,0.0,8.37854278424905e-05
1758897414991668616,/odom,-2.6095125480949866e-05,0.0001035072484708085,0.0,0.0,0.0,0.0001315732729939387
1758897415032607504,/odom,-4.6232633756638044e-05,0.0002211435265059,0.0,0.0,0.0,0.00011159863112119225
1758897415041219095,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758897415061880999,/odom,-1.854757388030992e-05,7.982004397437363e-05,0.0,0.0,0.0,0.00010445415900870292
1758897415093341964,/odom,-4.756975868614516e-05,0.00013067158724618658,0.0,0.0,0.0,0.00012486025110487186
1758897415125063823,/odom,-5.5599998984878924e-05,0.00020191328836592664,0.0,0.0,0.0,7.960348388737296e-05
1758897415141495625,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758897415157393568,/odom,-4.6672834597083964e-05,9.382450468454578e-05,0.0,0.0,0.0,0.00010619839945083022
1758897415191052057,/odom,-7.636112725982279e-05,0.00019436622568778196,0.0,0.0,0.0,9.282413605496206e-05
1758897415225575100,/odom,-5.5990553160191424e-05,0.00016530251887989894,0.0,0.0,0.0,5.290347966367181e-05
1758897415242049886,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758897415258804289,/odom,-3.9951141692995035e-05,6.781779207767742e-05,0.0,0.0,0.0,6.0740513785708576e-05
1758897415292031051,/odom,-7.556406936914325e-05,0.0002140250893051843,0.0,0.0,0.0,8.566696585280606e-05
1758897415335259314,/odom,-4.7354658375774086e-05,6.339409375694727e-05,0.0,0.0,0.0,9.427817094077272e-05
1758897415344234940,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758897415372440495,/odom,-3.3152164219265e-05,5.9572499009051845e-05,0.0,0.0,0.0,6.482128538199203e-05
1758897415408175684,/odom,-2.646872567968336e-05,5.785906130656314e-05,0.0,0.0,0.0,7.98318023577476e-05
1758897415437311032,/odom,-2.1807672094534174e-05,5.753505890604163e-05,0.0,0.0,0.0,9.907791966210248e-05
1758897415444855627,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758897415468536072,/odom,-3.1224121326636906e-05,0.00014786441326165113,0.0,0.0,0.0,6.965213490302407e-05
1758897415520018693,/odom,-3.2910632350003233e-05,0.00010027333334508514,0.0,0.0,0.0,0.00010984010823440777
1758897415545481895,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758897415550343490,/odom,-1.1264256080362284e-05,6.3272038776966e-05,0.0,0.0,0.0,6.690810183122279e-05
1758897415578504430,/odom,-1.8814260320019487e-05,7.441624307092272e-05,0.0,0.0,0.0,9.75894368124227e-05
1758897415610144116,/odom,-5.3329762981048056e-05,0.0002198797525336671,0.0,0.0,0.0,0.0001220095108408059
1758897415640223413,/odom,-2.257958058047071e-05,7.72967448773723e-05,0.0,0.0,0.0,0.00010836049628078261
1758897415646249658,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758897415672103201,/odom,-6.032842445753934e-05,0.00019063726818936764,0.0,0.0,0.0,0.0001026099280267349
1758897415704666046,/odom,-5.883457816990853e-05,0.00021134776707759195,0.0,0.0,0.0,9.219531493194667e-05
1758897415739052487,/odom,-4.689779119799602e-05,0.00016949720140746797,0.0,0.0,0.0,8.050179940524589e-05
1758897415746713784,/cmd_vel,0.0,0.0,0.0,0.0,0.0,0.0
1758897415772086364,/odom,-4.1380317489479836e-05,8.230551864159086e-05,0.0,0.0,0.0,0.00010835989053973773
1758897415807230419,/odom,-6.640292632897736e-05,0.0002080226955039045,0.0,0.0,0.0,6.49299616952172e-05
1758897415840098104,/odom,-3.968174034951532e-05,7.172339726590191e-05,0.0,0.0,0.0,0.0001081390801962735
